order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
3768,430,7,Idli,2023-12-25,20:07:42,Delivered,651.35
3769,257,19,Paneer Butter Masala,2021-06-26,07:36:21,Cancelled,1264.68
3770,366,21,Chicken Biryani,2024-11-16,16:30:22,Cancelled,137.18
3771,242,6,Chicken Salad,2022-07-30,07:28:15,Pending,561.45
3772,351,17,Chicken Korma,2025-09-17,07:48:21,Cancelled,1273.72
3773,55,18,Tandoori Chicken,2024-03-29,03:56:23,Cancelled,841.22
3774,166,26,Masala Chai,2024-02-11,17:00:41,Cancelled,133.56
3775,308,18,Veg Manchurian,2023-07-30,17:18:01,Cancelled,240.22
3776,413,6,Pani Puri,2025-01-11,08:37:32,Pending,1209.76
3777,204,7,Masala Papad,2025-03-24,20:42:25,Cancelled,900.31
3778,359,28,Malabar Parotta,2023-11-25,19:29:19,Pending,921.31
3779,159,1,Upma,2025-12-20,16:51:25,Cancelled,550.84
3780,40,15,Veg Pulao,2024-03-21,03:26:26,Cancelled,606.37
3781,489,25,Chicken Pakora,2025-08-03,11:22:52,Cancelled,154.92
3782,98,19,Gulab Jamun,2025-04-19,22:29:42,Cancelled,1048.92
3783,247,19,Idli,2024-07-23,22:09:41,Delivered,508.16
3784,476,19,Gobi Manchurian,2024-12-08,07:59:27,Cancelled,355.28
3785,96,1,Malai Kofta,2025-05-04,06:43:14,Cancelled,488.12
3786,77,17,Chicken Burger,2025-09-19,03:15:30,Pending,279.57
3787,492,5,Mutton Curry,2025-01-29,17:12:28,Cancelled,836.62
3788,412,9,Tikka Masala,2023-09-19,22:26:11,Delivered,1047.49
3789,402,13,Tandoori Chicken,2024-05-05,19:21:53,Delivered,816.44
3790,432,26,Kachori,2024-09-16,10:12:33,Pending,601.02
3791,7,15,Chicken 65,2024-06-30,08:47:25,Cancelled,1085.41
3792,141,25,Kadai Chicken,2024-10-27,20:45:34,Delivered,1003.35
3793,307,15,Palak Paneer,2024-09-16,12:38:35,Pending,1374.51
3794,380,20,Chicken 65,2024-08-26,09:52:00,Delivered,257.06
3795,454,27,Vegetable Curry,2024-07-31,02:01:10,Delivered,205.65
3796,118,23,Chicken Salad,2022-02-12,04:49:27,Pending,981.08
3797,427,18,Lassi,2025-03-01,17:59:39,Cancelled,815.33
3798,246,26,Pulao,2024-07-23,03:09:42,Delivered,927.23
3799,403,22,Chole Bhature,2025-09-13,09:16:17,Cancelled,1345.73
3800,320,30,Palak Kofta,2025-09-11,06:55:52,Cancelled,408.88
3801,321,27,Chicken Biryani,2023-04-08,17:30:02,Delivered,658.49
3802,445,12,Bhel Puri,2025-04-16,05:39:20,Delivered,425.71
3803,321,2,Chicken Korma,2022-11-04,15:01:44,Pending,758.98
3804,236,17,Malabar Parotta,2020-09-15,14:14:50,Cancelled,1167.61
3805,392,15,Butter Chicken,2022-02-19,04:40:55,Pending,370.82
3806,318,30,Mutton Biryani,2024-06-26,19:26:03,Cancelled,1061.41
3807,35,2,Corn Bhel,2022-10-18,17:26:12,Pending,888.28
3808,192,25,Chicken Biryani,2023-08-12,01:19:08,Cancelled,1301.04
3809,500,14,Tandoori Roti,2023-11-30,20:50:53,Pending,630.53
3810,438,8,Chicken Pakora,2022-02-18,21:32:23,Pending,83.46
3811,212,3,Lassi,2025-06-30,11:56:55,Pending,261.19
3812,301,14,Chicken Tikka,2021-12-23,13:14:26,Pending,109.75
3813,179,13,Kadai Chicken,2025-03-12,05:20:32,Pending,1346.49
3814,88,19,Egg Biryani,2022-01-21,03:02:11,Delivered,265.83
3815,99,1,Bhel Puri,2025-02-03,01:01:50,Delivered,1434.33
3816,442,8,Corn Bhel,2024-10-20,11:49:42,Pending,766.78
3817,26,5,Fish Fry,2024-08-29,02:20:49,Pending,1189.4
3818,421,26,Biryani Rice,2020-01-04,17:51:52,Delivered,91.45
3819,314,18,Momos,2023-09-24,04:19:48,Cancelled,1148.92
3820,88,25,Chicken 65,2019-04-06,15:48:11,Cancelled,379.7
3821,56,16,Masala Omelette,2024-02-05,03:38:08,Delivered,1033.75
3822,495,8,Veg Cutlet,2023-05-13,10:29:43,Pending,67.77
3823,423,3,Kulfi,2019-12-09,20:05:53,Cancelled,276.69
3824,449,25,Dahi Vada,2024-09-08,07:17:52,Cancelled,164.51
3825,253,22,Fish Tikka,2024-03-25,22:24:42,Pending,393.95
3826,144,4,Kulfi,2025-04-08,14:13:03,Cancelled,1186.1
3827,348,17,Palak Paneer,2023-08-04,11:28:39,Cancelled,440.48
3828,144,11,Cheese Naan,2025-11-08,10:25:40,Delivered,201.32
3829,482,15,Chicken Wings,2022-10-10,17:51:32,Pending,1310.27
3830,76,14,Kadai Chicken,2024-03-20,12:36:11,Delivered,418.75
3831,359,21,Chicken Saagwala,2023-10-14,14:01:16,Delivered,363.54
3832,419,23,Bhindi Masala,2024-01-01,10:54:43,Pending,609.79
3833,402,4,Chicken Tikka,2024-03-25,15:06:10,Pending,956.87
3834,158,8,Veg Thali,2025-06-26,22:14:15,Pending,536.25
3835,303,12,Sambar,2023-12-06,22:17:59,Cancelled,827.83
3836,431,28,Veg Soup,2023-07-28,21:19:21,Delivered,1331.7
3837,311,23,Chicken Soup,2024-04-16,04:48:07,Delivered,139.94
3838,350,25,Masala Omelette,2025-07-26,08:11:36,Delivered,1318.53
3839,10,23,Pav Bhaji,2023-08-11,13:03:12,Pending,451.15
3840,245,2,Kadai Chicken,2022-09-13,05:45:59,Delivered,696.91
3841,339,9,Pakora,2024-05-03,21:55:11,Cancelled,436.87
3842,293,6,Pav Bhaji,2024-03-13,16:43:53,Pending,922.73
3843,189,15,Biryani Rice,2023-03-11,11:44:03,Delivered,779.16
3844,92,21,Chicken Pulao,2023-11-01,04:35:56,Delivered,72.86
3845,499,23,Dahi Vada,2021-08-01,02:31:23,Cancelled,1088.31
3846,11,14,Kadai Chicken,2023-09-26,01:42:48,Pending,1243.1
3847,95,19,Chicken Tikka,2023-01-01,02:59:27,Cancelled,1372.82
3848,93,22,Stuffed Paratha,2022-02-24,05:50:25,Delivered,165.02
3849,321,8,Malai Kofta,2018-11-24,12:41:03,Cancelled,458.92
3850,356,12,Prawn Curry,2024-11-08,06:41:10,Cancelled,242.07
3851,498,9,Chicken Korma,2022-03-04,04:54:03,Pending,558.95
3852,217,11,Chicken Nuggets,2025-09-23,14:01:14,Pending,676.67
3853,380,19,Stuffed Paratha,2023-12-07,02:06:08,Cancelled,803.61
3854,389,6,Masala Omelette,2024-01-09,14:31:50,Pending,344.76
3855,269,18,Vegetable Pakora,2022-10-09,17:06:54,Cancelled,1385.05
3856,340,5,Egg Roll,2022-06-22,17:00:29,Delivered,1403.4
3857,279,21,Butter Garlic Naan,2022-04-16,08:48:09,Delivered,1466.71
3858,16,13,Pakora,2025-09-19,13:18:02,Cancelled,856.61
3859,327,4,Paneer Tikka,2023-01-29,02:12:50,Delivered,264.84
3860,184,18,Dal Makhani,2023-11-30,22:06:44,Delivered,347.85
3861,115,18,Veg Sandwich,2025-06-19,14:06:18,Delivered,620.63
3862,33,22,Chicken Pakora,2025-02-02,04:27:48,Pending,362.03
3863,348,18,Prawn Fry,2023-08-26,07:44:26,Pending,1065.87
3864,373,5,Chicken Korma,2023-08-14,07:47:23,Cancelled,150.95
3865,202,27,Nihari,2023-09-18,07:37:18,Pending,1142.2
3866,494,18,Chicken Kebabs,2024-12-02,06:47:29,Pending,833.03
3867,312,1,Chicken Salad,2025-06-04,03:33:25,Pending,1272.8
3868,323,16,Naan,2024-07-11,13:22:19,Delivered,482.73
3869,253,7,Vegetable Pakora,2025-07-01,10:41:43,Cancelled,503.54
3870,109,17,Rajma Chawal,2023-03-28,05:55:25,Cancelled,246.27
3871,114,26,Prawn Fry,2025-12-02,20:16:29,Pending,686.86
3872,373,8,Chicken Pulao,2024-07-27,04:42:46,Cancelled,1311.68
3873,65,17,Mutton Curry,2021-07-31,22:23:56,Cancelled,379.97
3874,127,6,Chicken Kebabs,2021-09-09,06:12:09,Cancelled,1113.78
3875,66,8,Gobi Manchurian,2023-12-31,01:56:48,Pending,427.4
3876,315,20,Veg Manchurian,2023-11-18,12:36:58,Delivered,762.54
3877,411,24,Chicken Seekh Kabab,2024-05-11,20:40:37,Delivered,949.2
3878,473,27,Masala Omelette,2018-07-25,01:39:04,Delivered,495.57
3879,320,13,Tandoori Chicken,2025-02-11,00:57:37,Delivered,954.01
3880,322,1,Sambar,2025-08-30,07:27:17,Pending,1155.39
3881,127,11,Malai Kofta,2021-04-02,09:56:46,Delivered,156.07
3882,487,13,Dal Makhani,2025-10-31,19:21:32,Cancelled,501.17
3883,404,15,Chicken Curry,2024-08-08,01:17:25,Pending,884.82
3884,319,15,Chicken Lollipop,2022-02-09,07:29:09,Pending,952.5
3885,181,7,Pakora,2023-12-28,20:36:32,Delivered,1090.23
3886,187,21,Corn Bhel,2024-04-02,12:26:18,Pending,188.82
3887,386,12,Aloo Gobi,2024-12-06,10:47:44,Delivered,623.0
3888,487,18,Chicken Biryani,2024-10-17,13:46:33,Delivered,124.94
3889,387,5,Rogan Josh,2020-05-05,21:48:39,Cancelled,418.51
3890,403,7,Sambar,2024-07-04,06:43:25,Cancelled,344.54
3891,65,30,Paneer Masala,2019-01-29,05:28:52,Cancelled,965.45
3892,448,26,Veg Soup,2025-09-09,11:42:57,Cancelled,840.45
3893,19,25,Butter Naan,2025-05-23,16:14:27,Cancelled,680.75
3894,44,11,Chicken Nuggets,2022-03-09,09:30:35,Delivered,671.9
3895,52,19,Masala Chai,2024-03-11,14:08:29,Cancelled,1383.94
3896,350,23,Chutney,2024-03-11,16:51:16,Pending,129.54
3897,139,24,Chicken Saagwala,2024-11-19,21:32:59,Delivered,1001.76
3898,246,15,Chicken Pulao,2023-06-28,02:06:58,Delivered,1234.34
3899,76,8,Paneer Tikka,2025-05-10,15:42:28,Cancelled,1491.83
3900,492,9,Chicken Curry,2025-12-31,22:22:58,Delivered,1467.28
3901,55,9,Chutney,2021-06-06,04:03:33,Cancelled,578.78
3902,437,15,Prawn Biryani,2022-07-03,02:45:07,Cancelled,314.93
3903,407,25,Chicken Tikka,2023-06-04,21:12:00,Pending,809.9
3904,228,6,Vegetable Pakora,2024-09-13,07:47:02,Delivered,88.7
3905,350,28,Dal Tadka,2024-07-12,08:19:05,Delivered,1461.16
3906,377,26,Aloo Tikki,2023-07-09,16:47:39,Pending,1039.81
3907,48,3,Pav Bhaji,2018-11-20,08:29:53,Cancelled,1021.62
3908,193,9,Fish Tikka,2025-09-14,20:41:02,Cancelled,255.64
3909,33,1,Fish Curry,2024-12-03,22:11:46,Delivered,1202.59
3910,291,25,Kofta Curry,2025-10-27,19:19:03,Pending,1253.79
3911,37,27,Chicken Curry,2023-07-03,05:36:47,Pending,451.09
3912,122,17,Paneer Pakora,2024-07-17,12:14:06,Pending,1264.21
3913,423,4,Veg Cutlet,2019-11-06,03:42:11,Delivered,127.58
3914,22,1,Veg Pulao,2024-09-09,12:21:13,Cancelled,956.46
3915,159,3,Vegetable Pakora,2023-10-17,03:28:48,Pending,539.27
3916,425,15,Veg Fried Rice,2024-02-07,10:24:00,Cancelled,1137.88
3917,480,25,Mutton Biryani,2024-03-18,11:08:51,Cancelled,952.8
3918,456,10,Fish Fry,2025-05-19,00:43:27,Cancelled,694.6
3919,478,18,Corn Bhel,2024-05-03,22:09:10,Cancelled,542.2
3920,40,29,Rajma Chawal,2023-10-17,13:59:00,Cancelled,1107.77
3921,500,6,Paneer Masala,2025-01-20,02:43:50,Cancelled,569.2
3922,19,9,Chapati,2024-12-24,15:02:07,Cancelled,1004.39
3923,440,5,Gajar Halwa,2025-04-17,03:37:18,Pending,1166.07
3924,115,19,Pani Puri,2022-03-31,21:35:01,Cancelled,468.66
3925,177,29,Chapati,2024-12-19,01:00:20,Pending,1139.49
3926,120,13,Naan,2023-08-12,21:16:17,Delivered,1286.92
3927,234,23,Paneer Bhurji,2025-12-31,08:43:10,Delivered,1039.27
3928,164,4,Vada Pav,2023-11-21,15:34:36,Cancelled,713.88
3929,18,12,Vegetable Pakora,2025-02-23,18:05:17,Delivered,154.1
3930,196,10,Masala Omelette,2020-05-09,18:54:41,Delivered,672.3
3931,97,17,Lassi,2023-03-25,09:12:28,Delivered,66.23
3932,207,5,Mutton Biryani,2023-12-15,04:32:49,Pending,572.08
3933,347,3,Chicken Shawarma,2025-04-30,01:06:30,Cancelled,1190.03
3934,321,2,Kofta Curry,2022-03-22,03:46:46,Delivered,857.19
3935,84,13,Upma,2024-01-04,17:32:38,Cancelled,967.33
3936,81,13,Pakora,2019-08-19,09:55:14,Cancelled,1064.16
3937,449,20,Egg Biryani,2022-11-18,17:13:43,Cancelled,484.8
3938,400,10,Tikka Masala,2022-01-01,13:20:11,Pending,321.2
3939,152,7,Pani Puri,2025-07-24,13:56:50,Cancelled,662.29
3940,363,2,Stuffed Paratha,2025-12-29,01:09:19,Pending,1201.22
3941,433,16,Chicken 65,2024-04-01,06:46:28,Cancelled,898.93
3942,74,19,Vada Pav,2025-03-17,18:12:06,Cancelled,1442.54
3943,281,23,Stuffed Paratha,2024-03-25,16:20:33,Cancelled,1049.1
3944,129,21,Pesarattu,2022-11-13,04:10:35,Cancelled,1471.45
3945,484,6,Palak Paneer,2023-02-08,05:59:40,Delivered,272.08
3946,288,21,Chicken Saagwala,2022-07-03,12:52:08,Delivered,105.02
3947,302,7,Chicken Burger,2025-02-15,15:57:09,Cancelled,733.17
3948,11,7,Malai Kofta,2024-02-11,08:08:55,Cancelled,1293.7
3949,459,1,Chicken Korma,2023-02-07,14:12:28,Cancelled,928.35
3950,320,3,Mutton Korma,2024-12-12,07:07:56,Delivered,1190.54
3951,332,9,Biryani Rice,2023-03-14,11:09:42,Cancelled,421.05
3952,59,29,Chicken Seekh Kabab,2025-03-12,04:32:02,Pending,803.14
3953,60,19,Prawn Fry,2019-10-11,04:09:55,Delivered,999.91
3954,6,13,Dal Tadka,2020-11-11,18:17:51,Cancelled,225.58
3955,356,16,Tandoori Roti,2024-08-04,16:45:54,Pending,1460.18
3956,459,6,Vada Pav,2022-09-25,03:55:52,Pending,368.11
3957,195,13,Malai Kofta,2021-04-07,08:27:22,Cancelled,1294.23
3958,234,26,Paneer Masala,2024-03-22,10:52:45,Delivered,1291.74
3959,378,10,Dahi Vada,2022-06-03,00:47:20,Pending,542.58
3960,445,6,Naan,2024-08-25,22:24:25,Cancelled,93.09
3961,250,12,Masala Papad,2020-11-16,09:10:22,Pending,1404.45
3962,195,12,Chicken Pulao,2025-01-27,18:20:30,Pending,273.92
3963,161,4,Paneer Masala,2024-06-26,12:01:52,Delivered,259.88
3964,449,23,Nihari,2021-06-04,06:11:03,Cancelled,1152.28
3965,65,30,Chicken Curry,2018-09-23,19:16:44,Delivered,1296.44
3966,428,30,Chicken Kebabs,2025-12-01,22:07:47,Cancelled,72.39
3967,122,11,Chicken Korma,2024-12-25,06:48:50,Delivered,185.96
3968,299,5,Veg Sandwich,2022-09-11,22:43:45,Cancelled,1208.15
3969,245,23,Masala Papad,2022-01-19,11:48:14,Cancelled,987.36
3970,123,6,Chicken Wings,2024-11-12,22:17:27,Delivered,1423.13
3971,310,7,Gulab Jamun,2021-07-21,08:51:11,Pending,1318.09
3972,348,18,Chicken Korma,2024-02-24,18:22:24,Cancelled,893.42
3973,92,12,Egg Biryani,2024-09-01,00:45:47,Pending,1416.81
3974,427,5,Fish Fry,2025-02-28,09:46:40,Delivered,181.88
3975,113,29,Veg Manchurian,2021-11-28,01:19:28,Delivered,744.25
3976,262,23,Kachori,2024-08-25,18:33:03,Delivered,634.19
3977,44,7,Paneer Bhurji,2020-04-25,13:59:35,Pending,948.64
3978,171,14,Tandoori Chicken,2023-09-20,05:22:40,Pending,287.03
3979,336,9,Rajma Chawal,2025-01-10,07:14:44,Pending,1042.38
3980,194,29,Dal Makhani,2023-07-02,04:51:11,Delivered,135.13
3981,306,29,Paneer Masala,2025-03-27,01:42:04,Delivered,836.68
3982,350,16,Veg Sandwich,2024-10-16,04:14:35,Cancelled,148.61
3983,179,22,Bhindi Masala,2021-08-22,09:04:15,Pending,891.64
3984,437,9,Kheer,2019-04-19,22:41:18,Delivered,1193.88
3985,64,1,Tandoori Roti,2024-06-01,02:11:34,Delivered,423.33
3986,438,6,Chicken Lollipop,2025-02-07,02:13:30,Cancelled,737.11
3987,118,21,Chicken Soup,2022-04-29,12:47:59,Pending,1127.37
3988,79,2,Chicken Lollipop,2024-02-01,19:29:56,Pending,1067.11
3989,84,12,Paneer Bhurji,2023-05-01,09:40:22,Delivered,261.74
3990,339,12,Gulab Jamun,2024-11-09,18:22:50,Pending,1484.0
3991,396,23,Nihari,2025-07-23,17:06:31,Cancelled,1312.1
3992,169,11,Butter Chicken,2024-08-09,04:40:53,Pending,1119.82
3993,464,1,Tandoori Chicken,2024-06-28,14:43:06,Pending,494.38
3994,270,15,Sambar,2023-01-15,17:00:46,Delivered,776.42
3995,17,13,Chicken Wings,2024-06-16,19:53:40,Pending,166.52
3996,22,27,Tikka Masala,2025-03-03,07:55:58,Cancelled,381.19
3997,161,27,Aloo Gobi,2024-08-15,14:47:42,Pending,284.56
3998,494,4,Masala Paneer,2024-08-12,07:39:28,Delivered,1322.51
3999,194,17,Paneer Pakora,2023-01-24,18:02:50,Delivered,332.47
4000,66,25,Chicken Lollipop,2024-08-11,11:51:28,Cancelled,1494.03
4001,45,18,Chutney,2025-05-15,18:52:46,Cancelled,818.25
4002,352,29,Chicken Wings,2024-05-12,19:09:30,Cancelled,439.18
4003,253,14,Fish Tikka,2025-10-22,16:48:22,Cancelled,996.44
4004,375,25,Rogan Josh,2022-02-13,13:44:35,Cancelled,562.64
4005,121,28,Biryani Rice,2025-10-28,19:38:38,Delivered,1490.94
4006,132,10,Tandoori Chicken,2022-08-02,19:12:49,Cancelled,1176.94
4007,354,26,Palak Paneer,2025-08-03,00:33:12,Pending,897.34
4008,12,21,Mutton Korma,2024-09-23,02:25:46,Delivered,78.35
4009,141,24,Veg Cutlet,2024-06-19,00:17:35,Delivered,529.71
4010,460,10,Naan,2023-06-20,17:00:05,Delivered,1327.37
4011,136,29,Tikka Masala,2020-06-04,08:15:53,Cancelled,1248.47
4012,368,11,Chicken Saagwala,2022-11-20,20:37:22,Delivered,306.97
4013,358,6,Chicken Lollipop,2025-06-09,19:52:58,Pending,1206.48
4014,497,13,Paneer Butter Masala,2025-04-30,13:12:48,Delivered,756.64
4015,493,7,Veg Manchurian,2023-01-18,22:28:02,Pending,204.84
4016,360,23,Chicken 65,2025-04-28,06:03:37,Cancelled,395.54
4017,468,28,Chicken Pulao,2025-08-18,22:59:50,Pending,1133.29
4018,293,28,Chicken Korma,2024-05-08,15:59:32,Delivered,623.05
4019,167,15,Kachori,2025-05-12,03:53:34,Pending,428.19
4020,289,7,Bhindi Masala,2020-10-30,14:39:31,Pending,1383.03
4021,33,6,Tandoori Fish,2025-12-09,03:43:07,Cancelled,115.19
4022,43,24,Chicken Shawarma,2023-08-07,15:29:55,Cancelled,1093.98
4023,31,19,Chicken Fry,2025-06-04,07:23:02,Pending,1329.25
4024,32,27,Biryani Rice,2024-11-24,02:08:42,Delivered,1489.77
4025,166,15,Tandoori Fish,2025-01-19,12:02:04,Cancelled,466.35
4026,224,28,Chicken Burger,2022-03-28,08:19:48,Cancelled,1400.35
4027,8,6,Chicken Tandoori,2024-09-11,21:51:45,Delivered,652.63
4028,352,23,Chicken Nuggets,2023-11-23,13:04:34,Delivered,359.85
4029,462,4,Masala Omelette,2025-04-10,06:45:00,Cancelled,1106.93
4030,206,6,Chutney,2025-08-04,04:22:36,Pending,113.48
4031,171,8,Kadai Chicken,2023-06-09,04:21:06,Cancelled,1497.31
4032,359,5,Tikka Masala,2024-10-04,18:23:11,Delivered,426.16
4033,375,26,Chapati,2023-04-10,09:41:55,Pending,1035.48
4034,149,6,Kheer,2022-07-06,21:39:07,Cancelled,803.65
4035,131,21,Dahi Vada,2025-02-03,13:55:54,Delivered,505.51
4036,437,7,Egg Curry,2023-09-16,05:01:26,Pending,771.59
4037,442,29,Dal Makhani,2025-07-29,10:47:31,Delivered,1356.76
4038,410,1,Kachori,2023-07-10,08:55:28,Pending,110.69
4039,419,19,Chicken Shawarma,2025-03-31,11:51:27,Delivered,723.47
4040,148,14,Aloo Tikki,2023-09-18,18:58:31,Cancelled,1104.29
4041,225,11,Pav Bhaji,2021-02-04,22:53:39,Delivered,349.1
4042,404,28,Chicken Saagwala,2025-09-22,19:12:09,Pending,933.03
4043,176,4,Butter Garlic Naan,2024-02-16,14:04:58,Cancelled,1241.61
4044,283,8,Rajma Chawal,2023-04-27,10:21:14,Pending,1449.4
4045,490,17,Chicken Biryani,2023-08-29,19:59:46,Pending,1454.67
4046,465,19,Tandoori Chicken,2025-07-09,02:06:00,Delivered,350.15
4047,147,13,Mutton Biryani,2025-01-21,19:56:07,Delivered,1278.06
4048,199,21,Butter Naan,2022-11-21,05:36:36,Cancelled,973.98
4049,178,9,Sambar,2025-05-12,10:32:54,Cancelled,915.1
4050,289,1,Paneer Masala,2020-08-07,13:19:19,Pending,1402.22
4051,203,7,Kachori,2024-11-19,02:18:39,Pending,1167.2
4052,295,11,Chicken Saagwala,2025-02-09,04:42:30,Delivered,930.89
4053,405,4,Dal Tadka,2022-03-01,11:53:46,Pending,1278.53
4054,258,20,Veg Fried Rice,2020-01-24,07:09:21,Pending,635.57
4055,495,14,Aloo Gobi,2025-05-15,09:04:43,Pending,164.19
4056,398,22,Chicken Roll,2025-05-14,11:34:00,Delivered,412.64
4057,412,23,Bhindi Masala,2025-01-17,08:05:37,Pending,190.35
4058,410,13,Butter Naan,2024-03-28,18:49:02,Pending,1229.33
4059,64,16,Chapati,2024-09-09,19:10:11,Cancelled,1379.24
4060,375,26,Chicken Curry,2022-05-08,06:50:07,Cancelled,1347.14
4061,317,10,Palak Kofta,2025-11-09,00:57:15,Pending,1062.47
4062,226,25,Chicken Kebabs,2025-12-12,01:44:55,Cancelled,606.55
4063,351,16,Veg Cutlet,2023-05-16,12:19:55,Pending,277.96
4064,438,10,Chicken Wings,2021-01-18,02:22:39,Delivered,1140.53
4065,405,3,Tandoori Fish,2024-01-25,13:52:10,Delivered,818.92
4066,291,16,Kadai Chicken,2021-06-10,12:36:38,Pending,356.22
4067,80,18,Chicken Fry,2023-12-14,01:33:40,Pending,807.41
4068,235,6,Tikka Masala,2024-11-26,00:02:27,Delivered,1430.12
4069,260,17,Malai Kofta,2025-12-31,09:56:17,Pending,636.84
4070,2,9,Chicken Kebabs,2023-09-12,21:37:38,Delivered,800.52
4071,98,25,Upma,2022-09-23,01:18:44,Cancelled,1166.28
4072,207,14,Chutney,2023-07-16,07:16:05,Pending,181.2
4073,325,3,Malabar Parotta,2024-12-16,00:29:52,Pending,1315.83
4074,303,20,Fish Fry,2025-06-10,14:49:05,Pending,83.2
4075,34,12,Pakora,2024-05-14,05:53:24,Pending,77.98
4076,367,19,Vegetable Pakora,2025-08-15,08:45:14,Delivered,1021.37
4077,125,19,Pani Puri,2022-05-22,16:50:13,Delivered,1072.79
4078,407,14,Veg Sandwich,2023-09-05,12:05:09,Delivered,173.6
4079,22,16,Butter Garlic Naan,2025-01-25,10:52:25,Delivered,777.21
4080,54,3,Upma,2023-08-11,17:35:28,Pending,530.47
4081,162,14,Prawn Fry,2024-08-12,14:03:42,Pending,150.09
4082,285,27,Fish Fry,2023-01-31,01:32:51,Pending,1291.13
4083,175,9,Masala Omelette,2019-01-21,07:14:10,Pending,971.73
4084,396,19,Chicken Curry,2025-08-12,17:29:31,Delivered,263.31
4085,61,27,Tandoori Roti,2023-11-01,16:48:38,Pending,1079.76
4086,490,28,Tikka Masala,2025-03-16,16:42:46,Pending,421.73
4087,417,22,Veg Pulao,2022-03-24,05:07:32,Pending,705.67
4088,81,15,Tandoori Fish,2019-11-18,08:34:40,Delivered,659.85
4089,388,18,Egg Curry,2022-11-17,17:07:16,Cancelled,501.44
4090,159,1,Rogan Josh,2024-10-30,14:43:59,Pending,1271.44
4091,430,25,Mutton Korma,2025-06-13,22:21:19,Cancelled,467.7
4092,144,11,Biryani Rice,2024-06-30,17:45:14,Delivered,830.63
4093,281,30,Chole Bhature,2021-09-24,07:52:40,Delivered,431.55
4094,100,25,Pulao,2024-08-26,10:06:05,Cancelled,170.96
4095,295,19,Kulfi,2022-06-26,04:27:39,Cancelled,493.06
4096,63,25,Dal Tadka,2023-11-26,09:20:08,Pending,116.1
4097,469,18,Kachori,2025-02-26,06:01:53,Cancelled,290.82
4098,130,29,Upma,2022-07-18,01:14:11,Cancelled,225.85
4099,336,28,Mutton Curry,2025-06-12,12:11:21,Delivered,771.55
4100,332,2,Mutton Curry,2023-04-17,22:49:26,Delivered,1206.21
4101,158,8,Chicken Pakora,2022-07-27,13:10:14,Delivered,1031.51
4102,484,13,Prawn Curry,2021-11-08,08:31:58,Pending,934.69
4103,119,2,Vegetable Curry,2025-12-30,09:09:30,Cancelled,730.04
4104,84,11,Masala Chai,2025-05-16,05:15:53,Cancelled,792.52
4105,471,22,Bhindi Masala,2024-11-15,00:03:25,Delivered,321.23
4106,252,9,Sambar,2022-03-15,10:26:01,Delivered,286.94
4107,326,12,Butter Garlic Naan,2025-12-22,16:56:51,Delivered,1444.58
4108,186,26,Masala Omelette,2022-08-28,16:57:07,Delivered,1003.56
4109,361,11,Dal Makhani,2021-11-07,20:46:37,Delivered,370.66
4110,416,17,Chicken Fry,2024-12-11,08:06:51,Delivered,1259.27
4111,260,23,Prawn Biryani,2025-11-25,18:03:05,Cancelled,1082.59
4112,311,16,Chicken Fry,2025-05-28,04:44:59,Pending,901.8
4113,473,18,Paneer Pakora,2019-03-20,19:04:55,Delivered,223.97
4114,270,13,Prawn Fry,2021-10-01,07:28:25,Pending,663.07
4115,345,22,Chicken 65,2021-02-07,03:15:40,Delivered,608.0
4116,115,3,Chicken Saagwala,2023-04-29,17:07:49,Pending,1148.7
4117,397,25,Paneer Tikka,2022-07-06,06:10:17,Delivered,769.79
4118,437,12,Malabar Parotta,2025-11-28,03:32:48,Delivered,577.08
4119,152,23,Tikka Masala,2025-01-27,07:10:05,Delivered,1386.67
4120,448,7,Chicken Nuggets,2025-05-10,05:56:27,Pending,885.06
4121,244,5,Fish Curry,2019-08-17,18:19:06,Pending,515.23
4122,425,29,Corn Bhel,2025-04-07,21:43:24,Delivered,844.58
4123,170,3,Chicken Wings,2024-04-25,03:06:44,Delivered,136.31
4124,190,12,Corn Bhel,2021-04-22,08:34:27,Delivered,921.14
4125,236,20,Aloo Tikki,2018-11-06,01:18:22,Delivered,341.24
4126,333,6,Kachori,2021-09-14,13:05:09,Delivered,1160.94
4127,325,4,Masala Chai,2024-01-28,22:32:06,Delivered,784.75
4128,197,19,Masala Paneer,2025-06-06,19:49:39,Pending,1136.75
